node_id node_type_id pop_name ei location
2067 TW_001 TW e TW
2068 TW_001 TW e TW
2069 TW_001 TW e TW
2070 TW_001 TW e TW
2071 TW_001 TW e TW
2072 TW_001 TW e TW
2073 TW_001 TW e TW
2074 TW_001 TW e TW
2075 TW_001 TW e TW
2076 TW_001 TW e TW
2077 TW_001 TW e TW
2078 TW_001 TW e TW
2079 TW_001 TW e TW
2080 TW_001 TW e TW
2081 TW_001 TW e TW
2082 TW_001 TW e TW
2083 TW_001 TW e TW
2084 TW_001 TW e TW
2085 TW_001 TW e TW
2086 TW_001 TW e TW
2087 TW_001 TW e TW
2088 TW_001 TW e TW
2089 TW_001 TW e TW
2090 TW_001 TW e TW
2091 TW_001 TW e TW
2092 TW_001 TW e TW
2093 TW_001 TW e TW
2094 TW_001 TW e TW
2095 TW_001 TW e TW
2096 TW_001 TW e TW
2097 TW_001 TW e TW
2098 TW_001 TW e TW
2099 TW_001 TW e TW
2100 TW_001 TW e TW
2101 TW_001 TW e TW
2102 TW_001 TW e TW
2103 TW_001 TW e TW
2104 TW_001 TW e TW
2105 TW_001 TW e TW
2106 TW_001 TW e TW
2107 TW_001 TW e TW
2108 TW_001 TW e TW
2109 TW_001 TW e TW
2110 TW_001 TW e TW
2111 TW_001 TW e TW
2112 TW_001 TW e TW
2113 TW_001 TW e TW
2114 TW_001 TW e TW
2115 TW_001 TW e TW
2116 TW_001 TW e TW
2117 TW_001 TW e TW
2118 TW_001 TW e TW
2119 TW_001 TW e TW
2120 TW_001 TW e TW
2121 TW_001 TW e TW
2122 TW_001 TW e TW
2123 TW_001 TW e TW
2124 TW_001 TW e TW
2125 TW_001 TW e TW
2126 TW_001 TW e TW
2127 TW_001 TW e TW
2128 TW_001 TW e TW
2129 TW_001 TW e TW
2130 TW_001 TW e TW
2131 TW_001 TW e TW
2132 TW_001 TW e TW
2133 TW_001 TW e TW
2134 TW_001 TW e TW
2135 TW_001 TW e TW
2136 TW_001 TW e TW
2137 TW_001 TW e TW
2138 TW_001 TW e TW
2139 TW_001 TW e TW
2140 TW_001 TW e TW
2141 TW_001 TW e TW
2142 TW_001 TW e TW
2143 TW_001 TW e TW
2144 TW_001 TW e TW
2145 TW_001 TW e TW
2146 TW_001 TW e TW
2147 TW_001 TW e TW
2148 TW_001 TW e TW
2149 TW_001 TW e TW
2150 TW_001 TW e TW
2151 TW_001 TW e TW
2152 TW_001 TW e TW
2153 TW_001 TW e TW
2154 TW_001 TW e TW
2155 TW_001 TW e TW
2156 TW_001 TW e TW
2157 TW_001 TW e TW
2158 TW_001 TW e TW
2159 TW_001 TW e TW
2160 TW_001 TW e TW
2161 TW_001 TW e TW
2162 TW_001 TW e TW
2163 TW_001 TW e TW
2164 TW_001 TW e TW
2165 TW_001 TW e TW
2166 TW_001 TW e TW
2167 TW_001 TW e TW
2168 TW_001 TW e TW
2169 TW_001 TW e TW
2170 TW_001 TW e TW
2171 TW_001 TW e TW
2172 TW_001 TW e TW
2173 TW_001 TW e TW
2174 TW_001 TW e TW
2175 TW_001 TW e TW
2176 TW_001 TW e TW
2177 TW_001 TW e TW
2178 TW_001 TW e TW
2179 TW_001 TW e TW
2180 TW_001 TW e TW
2181 TW_001 TW e TW
2182 TW_001 TW e TW
2183 TW_001 TW e TW
2184 TW_001 TW e TW
2185 TW_001 TW e TW
2186 TW_001 TW e TW
2187 TW_001 TW e TW
2188 TW_001 TW e TW
2189 TW_001 TW e TW
2190 TW_001 TW e TW
2191 TW_001 TW e TW
2192 TW_001 TW e TW
2193 TW_001 TW e TW
2194 TW_001 TW e TW
2195 TW_001 TW e TW
2196 TW_001 TW e TW
2197 TW_001 TW e TW
2198 TW_001 TW e TW
2199 TW_001 TW e TW
2200 TW_001 TW e TW
2201 TW_001 TW e TW
2202 TW_001 TW e TW
2203 TW_001 TW e TW
2204 TW_001 TW e TW
2205 TW_001 TW e TW
2206 TW_001 TW e TW
2207 TW_001 TW e TW
2208 TW_001 TW e TW
2209 TW_001 TW e TW
2210 TW_001 TW e TW
2211 TW_001 TW e TW
2212 TW_001 TW e TW
2213 TW_001 TW e TW
2214 TW_001 TW e TW
2215 TW_001 TW e TW
2216 TW_001 TW e TW
2217 TW_001 TW e TW
2218 TW_001 TW e TW
2219 TW_001 TW e TW
2220 TW_001 TW e TW
2221 TW_001 TW e TW
2222 TW_001 TW e TW
2223 TW_001 TW e TW
2224 TW_001 TW e TW
2225 TW_001 TW e TW
2226 TW_001 TW e TW
2227 TW_001 TW e TW
2228 TW_001 TW e TW
2229 TW_001 TW e TW
2230 TW_001 TW e TW
2231 TW_001 TW e TW
2232 TW_001 TW e TW
2233 TW_001 TW e TW
2234 TW_001 TW e TW
2235 TW_001 TW e TW
2236 TW_001 TW e TW
2237 TW_001 TW e TW
2238 TW_001 TW e TW
2239 TW_001 TW e TW
2240 TW_001 TW e TW
2241 TW_001 TW e TW
2242 TW_001 TW e TW
2243 TW_001 TW e TW
2244 TW_001 TW e TW
2245 TW_001 TW e TW
2246 TW_001 TW e TW
2247 TW_001 TW e TW
2248 TW_001 TW e TW
2249 TW_001 TW e TW
2250 TW_001 TW e TW
2251 TW_001 TW e TW
2252 TW_001 TW e TW
2253 TW_001 TW e TW
2254 TW_001 TW e TW
2255 TW_001 TW e TW
2256 TW_001 TW e TW
2257 TW_001 TW e TW
2258 TW_001 TW e TW
2259 TW_001 TW e TW
2260 TW_001 TW e TW
2261 TW_001 TW e TW
2262 TW_001 TW e TW
2263 TW_001 TW e TW
2264 TW_001 TW e TW
2265 TW_001 TW e TW
2266 TW_001 TW e TW
2267 TW_001 TW e TW
2268 TW_001 TW e TW
2269 TW_001 TW e TW
2270 TW_001 TW e TW
2271 TW_001 TW e TW
2272 TW_001 TW e TW
2273 TW_001 TW e TW
2274 TW_001 TW e TW
2275 TW_001 TW e TW
2276 TW_001 TW e TW
2277 TW_001 TW e TW
2278 TW_001 TW e TW
2279 TW_001 TW e TW
2280 TW_001 TW e TW
2281 TW_001 TW e TW
2282 TW_001 TW e TW
2283 TW_001 TW e TW
2284 TW_001 TW e TW
2285 TW_001 TW e TW
2286 TW_001 TW e TW
2287 TW_001 TW e TW
2288 TW_001 TW e TW
2289 TW_001 TW e TW
2290 TW_001 TW e TW
2291 TW_001 TW e TW
2292 TW_001 TW e TW
2293 TW_001 TW e TW
2294 TW_001 TW e TW
2295 TW_001 TW e TW
2296 TW_001 TW e TW
2297 TW_001 TW e TW
2298 TW_001 TW e TW
2299 TW_001 TW e TW
2300 TW_001 TW e TW
2301 TW_001 TW e TW
2302 TW_001 TW e TW
2303 TW_001 TW e TW
2304 TW_001 TW e TW
2305 TW_001 TW e TW
2306 TW_001 TW e TW
2307 TW_001 TW e TW
2308 TW_001 TW e TW
2309 TW_001 TW e TW
2310 TW_001 TW e TW
2311 TW_001 TW e TW
2312 TW_001 TW e TW
2313 TW_001 TW e TW
2314 TW_001 TW e TW
2315 TW_001 TW e TW
2316 TW_001 TW e TW
2317 TW_001 TW e TW
2318 TW_001 TW e TW
2319 TW_001 TW e TW
2320 TW_001 TW e TW
2321 TW_001 TW e TW
2322 TW_001 TW e TW
2323 TW_001 TW e TW
2324 TW_001 TW e TW
2325 TW_001 TW e TW
2326 TW_001 TW e TW
2327 TW_001 TW e TW
2328 TW_001 TW e TW
2329 TW_001 TW e TW
2330 TW_001 TW e TW
2331 TW_001 TW e TW
2332 TW_001 TW e TW
2333 TW_001 TW e TW
2334 TW_001 TW e TW
2335 TW_001 TW e TW
2336 TW_001 TW e TW
2337 TW_001 TW e TW
2338 TW_001 TW e TW
2339 TW_001 TW e TW
2340 TW_001 TW e TW
2341 TW_001 TW e TW
2342 TW_001 TW e TW
2343 TW_001 TW e TW
2344 TW_001 TW e TW
2345 TW_001 TW e TW
2346 TW_001 TW e TW
2347 TW_001 TW e TW
2348 TW_001 TW e TW
2349 TW_001 TW e TW
2350 TW_001 TW e TW
2351 TW_001 TW e TW
2352 TW_001 TW e TW
2353 TW_001 TW e TW
2354 TW_001 TW e TW
2355 TW_001 TW e TW
2356 TW_001 TW e TW
2357 TW_001 TW e TW
2358 TW_001 TW e TW
2359 TW_001 TW e TW
2360 TW_001 TW e TW
2361 TW_001 TW e TW
2362 TW_001 TW e TW
2363 TW_001 TW e TW
2364 TW_001 TW e TW
2365 TW_001 TW e TW
2366 TW_001 TW e TW
2367 TW_001 TW e TW
2368 TW_001 TW e TW
2369 TW_001 TW e TW
2370 TW_001 TW e TW
2371 TW_001 TW e TW
2372 TW_001 TW e TW
2373 TW_001 TW e TW
2374 TW_001 TW e TW
2375 TW_001 TW e TW
2376 TW_001 TW e TW
2377 TW_001 TW e TW
2378 TW_001 TW e TW
2379 TW_001 TW e TW
2380 TW_001 TW e TW
2381 TW_001 TW e TW
2382 TW_001 TW e TW
2383 TW_001 TW e TW
2384 TW_001 TW e TW
2385 TW_001 TW e TW
2386 TW_001 TW e TW
2387 TW_001 TW e TW
2388 TW_001 TW e TW
2389 TW_001 TW e TW
2390 TW_001 TW e TW
2391 TW_001 TW e TW
2392 TW_001 TW e TW
2393 TW_001 TW e TW
2394 TW_001 TW e TW
2395 TW_001 TW e TW
2396 TW_001 TW e TW
2397 TW_001 TW e TW
2398 TW_001 TW e TW
2399 TW_001 TW e TW
2400 TW_001 TW e TW
2401 TW_001 TW e TW
2402 TW_001 TW e TW
2403 TW_001 TW e TW
2404 TW_001 TW e TW
2405 TW_001 TW e TW
2406 TW_001 TW e TW
2407 TW_001 TW e TW
2408 TW_001 TW e TW
2409 TW_001 TW e TW
2410 TW_001 TW e TW
2411 TW_001 TW e TW
2412 TW_001 TW e TW
2413 TW_001 TW e TW
2414 TW_001 TW e TW
2415 TW_001 TW e TW
2416 TW_001 TW e TW
2417 TW_001 TW e TW
2418 TW_001 TW e TW
2419 TW_001 TW e TW
2420 TW_001 TW e TW
2421 TW_001 TW e TW
2422 TW_001 TW e TW
2423 TW_001 TW e TW
2424 TW_001 TW e TW
2425 TW_001 TW e TW
2426 TW_001 TW e TW
2427 TW_001 TW e TW
2428 TW_001 TW e TW
2429 TW_001 TW e TW
2430 TW_001 TW e TW
2431 TW_001 TW e TW
2432 TW_001 TW e TW
2433 TW_001 TW e TW
2434 TW_001 TW e TW
2435 TW_001 TW e TW
2436 TW_001 TW e TW
2437 TW_001 TW e TW
2438 TW_001 TW e TW
2439 TW_001 TW e TW
2440 TW_001 TW e TW
2441 TW_001 TW e TW
2442 TW_001 TW e TW
2443 TW_001 TW e TW
2444 TW_001 TW e TW
2445 TW_001 TW e TW
2446 TW_001 TW e TW
2447 TW_001 TW e TW
2448 TW_001 TW e TW
2449 TW_001 TW e TW
2450 TW_001 TW e TW
2451 TW_001 TW e TW
2452 TW_001 TW e TW
2453 TW_001 TW e TW
2454 TW_001 TW e TW
2455 TW_001 TW e TW
2456 TW_001 TW e TW
2457 TW_001 TW e TW
2458 TW_001 TW e TW
2459 TW_001 TW e TW
2460 TW_001 TW e TW
2461 TW_001 TW e TW
2462 TW_001 TW e TW
2463 TW_001 TW e TW
2464 TW_001 TW e TW
2465 TW_001 TW e TW
2466 TW_001 TW e TW
2467 TW_001 TW e TW
2468 TW_001 TW e TW
2469 TW_001 TW e TW
2470 TW_001 TW e TW
2471 TW_001 TW e TW
2472 TW_001 TW e TW
2473 TW_001 TW e TW
2474 TW_001 TW e TW
2475 TW_001 TW e TW
2476 TW_001 TW e TW
2477 TW_001 TW e TW
2478 TW_001 TW e TW
2479 TW_001 TW e TW
2480 TW_001 TW e TW
2481 TW_001 TW e TW
2482 TW_001 TW e TW
2483 TW_001 TW e TW
2484 TW_001 TW e TW
2485 TW_001 TW e TW
2486 TW_001 TW e TW
2487 TW_001 TW e TW
2488 TW_001 TW e TW
2489 TW_001 TW e TW
2490 TW_001 TW e TW
2491 TW_001 TW e TW
2492 TW_001 TW e TW
2493 TW_001 TW e TW
2494 TW_001 TW e TW
2495 TW_001 TW e TW
2496 TW_001 TW e TW
2497 TW_001 TW e TW
2498 TW_001 TW e TW
2499 TW_001 TW e TW
2500 TW_001 TW e TW
2501 TW_001 TW e TW
2502 TW_001 TW e TW
2503 TW_001 TW e TW
2504 TW_001 TW e TW
2505 TW_001 TW e TW
2506 TW_001 TW e TW
2507 TW_001 TW e TW
2508 TW_001 TW e TW
2509 TW_001 TW e TW
2510 TW_001 TW e TW
2511 TW_001 TW e TW
2512 TW_001 TW e TW
2513 TW_001 TW e TW
2514 TW_001 TW e TW
2515 TW_001 TW e TW
2516 TW_001 TW e TW
2517 TW_001 TW e TW
2518 TW_001 TW e TW
2519 TW_001 TW e TW
2520 TW_001 TW e TW
2521 TW_001 TW e TW
2522 TW_001 TW e TW
2523 TW_001 TW e TW
2524 TW_001 TW e TW
2525 TW_001 TW e TW
2526 TW_001 TW e TW
2527 TW_001 TW e TW
2528 TW_001 TW e TW
2529 TW_001 TW e TW
2530 TW_001 TW e TW
2531 TW_001 TW e TW
2532 TW_001 TW e TW
2533 TW_001 TW e TW
2534 TW_001 TW e TW
2535 TW_001 TW e TW
2536 TW_001 TW e TW
2537 TW_001 TW e TW
2538 TW_001 TW e TW
2539 TW_001 TW e TW
2540 TW_001 TW e TW
2541 TW_001 TW e TW
2542 TW_001 TW e TW
2543 TW_001 TW e TW
2544 TW_001 TW e TW
2545 TW_001 TW e TW
2546 TW_001 TW e TW
2547 TW_001 TW e TW
2548 TW_001 TW e TW
2549 TW_001 TW e TW
2550 TW_001 TW e TW
2551 TW_001 TW e TW
2552 TW_001 TW e TW
2553 TW_001 TW e TW
2554 TW_001 TW e TW
2555 TW_001 TW e TW
2556 TW_001 TW e TW
2557 TW_001 TW e TW
2558 TW_001 TW e TW
2559 TW_001 TW e TW
2560 TW_001 TW e TW
2561 TW_001 TW e TW
2562 TW_001 TW e TW
2563 TW_001 TW e TW
2564 TW_001 TW e TW
2565 TW_001 TW e TW
2566 TW_001 TW e TW
2567 TW_001 TW e TW
2568 TW_001 TW e TW
2569 TW_001 TW e TW
2570 TW_001 TW e TW
2571 TW_001 TW e TW
2572 TW_001 TW e TW
2573 TW_001 TW e TW
2574 TW_001 TW e TW
2575 TW_001 TW e TW
2576 TW_001 TW e TW
2577 TW_001 TW e TW
2578 TW_001 TW e TW
2579 TW_001 TW e TW
2580 TW_001 TW e TW
2581 TW_001 TW e TW
2582 TW_001 TW e TW
2583 TW_001 TW e TW
2584 TW_001 TW e TW
2585 TW_001 TW e TW
2586 TW_001 TW e TW
2587 TW_001 TW e TW
2588 TW_001 TW e TW
2589 TW_001 TW e TW
2590 TW_001 TW e TW
2591 TW_001 TW e TW
2592 TW_001 TW e TW
2593 TW_001 TW e TW
2594 TW_001 TW e TW
2595 TW_001 TW e TW
2596 TW_001 TW e TW
2597 TW_001 TW e TW
2598 TW_001 TW e TW
2599 TW_001 TW e TW
2600 TW_001 TW e TW
2601 TW_001 TW e TW
2602 TW_001 TW e TW
2603 TW_001 TW e TW
2604 TW_001 TW e TW
2605 TW_001 TW e TW
2606 TW_001 TW e TW
2607 TW_001 TW e TW
2608 TW_001 TW e TW
2609 TW_001 TW e TW
2610 TW_001 TW e TW
2611 TW_001 TW e TW
2612 TW_001 TW e TW
2613 TW_001 TW e TW
2614 TW_001 TW e TW
2615 TW_001 TW e TW
2616 TW_001 TW e TW
2617 TW_001 TW e TW
2618 TW_001 TW e TW
2619 TW_001 TW e TW
2620 TW_001 TW e TW
2621 TW_001 TW e TW
2622 TW_001 TW e TW
2623 TW_001 TW e TW
2624 TW_001 TW e TW
2625 TW_001 TW e TW
2626 TW_001 TW e TW
2627 TW_001 TW e TW
2628 TW_001 TW e TW
2629 TW_001 TW e TW
2630 TW_001 TW e TW
2631 TW_001 TW e TW
2632 TW_001 TW e TW
2633 TW_001 TW e TW
2634 TW_001 TW e TW
2635 TW_001 TW e TW
2636 TW_001 TW e TW
2637 TW_001 TW e TW
2638 TW_001 TW e TW
2639 TW_001 TW e TW
2640 TW_001 TW e TW
2641 TW_001 TW e TW
2642 TW_001 TW e TW
2643 TW_001 TW e TW
2644 TW_001 TW e TW
2645 TW_001 TW e TW
2646 TW_001 TW e TW
2647 TW_001 TW e TW
2648 TW_001 TW e TW
2649 TW_001 TW e TW
2650 TW_001 TW e TW
2651 TW_001 TW e TW
2652 TW_001 TW e TW
2653 TW_001 TW e TW
2654 TW_001 TW e TW
2655 TW_001 TW e TW
2656 TW_001 TW e TW
2657 TW_001 TW e TW
2658 TW_001 TW e TW
2659 TW_001 TW e TW
2660 TW_001 TW e TW
2661 TW_001 TW e TW
2662 TW_001 TW e TW
2663 TW_001 TW e TW
2664 TW_001 TW e TW
2665 TW_001 TW e TW
2666 TW_001 TW e TW
2667 TW_001 TW e TW
2668 TW_001 TW e TW
2669 TW_001 TW e TW
2670 TW_001 TW e TW
2671 TW_001 TW e TW
2672 TW_001 TW e TW
2673 TW_001 TW e TW
2674 TW_001 TW e TW
2675 TW_001 TW e TW
2676 TW_001 TW e TW
2677 TW_001 TW e TW
2678 TW_001 TW e TW
2679 TW_001 TW e TW
2680 TW_001 TW e TW
2681 TW_001 TW e TW
2682 TW_001 TW e TW
2683 TW_001 TW e TW
2684 TW_001 TW e TW
2685 TW_001 TW e TW
2686 TW_001 TW e TW
2687 TW_001 TW e TW
2688 TW_001 TW e TW
2689 TW_001 TW e TW
2690 TW_001 TW e TW
2691 TW_001 TW e TW
2692 TW_001 TW e TW
2693 TW_001 TW e TW
2694 TW_001 TW e TW
2695 TW_001 TW e TW
2696 TW_001 TW e TW
2697 TW_001 TW e TW
2698 TW_001 TW e TW
2699 TW_001 TW e TW
2700 TW_001 TW e TW
2701 TW_001 TW e TW
2702 TW_001 TW e TW
2703 TW_001 TW e TW
2704 TW_001 TW e TW
2705 TW_001 TW e TW
2706 TW_001 TW e TW
2707 TW_001 TW e TW
2708 TW_001 TW e TW
2709 TW_001 TW e TW
2710 TW_001 TW e TW
2711 TW_001 TW e TW
2712 TW_001 TW e TW
2713 TW_001 TW e TW
2714 TW_001 TW e TW
2715 TW_001 TW e TW
2716 TW_001 TW e TW
2717 TW_001 TW e TW
2718 TW_001 TW e TW
2719 TW_001 TW e TW
2720 TW_001 TW e TW
2721 TW_001 TW e TW
2722 TW_001 TW e TW
2723 TW_001 TW e TW
2724 TW_001 TW e TW
2725 TW_001 TW e TW
2726 TW_001 TW e TW
2727 TW_001 TW e TW
2728 TW_001 TW e TW
2729 TW_001 TW e TW
2730 TW_001 TW e TW
2731 TW_001 TW e TW
2732 TW_001 TW e TW
2733 TW_001 TW e TW
2734 TW_001 TW e TW
2735 TW_001 TW e TW
2736 TW_001 TW e TW
2737 TW_001 TW e TW
2738 TW_001 TW e TW
2739 TW_001 TW e TW
2740 TW_001 TW e TW
2741 TW_001 TW e TW
2742 TW_001 TW e TW
2743 TW_001 TW e TW
2744 TW_001 TW e TW
2745 TW_001 TW e TW
2746 TW_001 TW e TW
2747 TW_001 TW e TW
2748 TW_001 TW e TW
2749 TW_001 TW e TW
2750 TW_001 TW e TW
2751 TW_001 TW e TW
2752 TW_001 TW e TW
2753 TW_001 TW e TW
2754 TW_001 TW e TW
2755 TW_001 TW e TW
2756 TW_001 TW e TW
2757 TW_001 TW e TW
2758 TW_001 TW e TW
2759 TW_001 TW e TW
2760 TW_001 TW e TW
2761 TW_001 TW e TW
2762 TW_001 TW e TW
2763 TW_001 TW e TW
2764 TW_001 TW e TW
2765 TW_001 TW e TW
2766 TW_001 TW e TW
2767 TW_001 TW e TW
2768 TW_001 TW e TW
2769 TW_001 TW e TW
2770 TW_001 TW e TW
2771 TW_001 TW e TW
2772 TW_001 TW e TW
2773 TW_001 TW e TW
2774 TW_001 TW e TW
2775 TW_001 TW e TW
2776 TW_001 TW e TW
2777 TW_001 TW e TW
2778 TW_001 TW e TW
2779 TW_001 TW e TW
2780 TW_001 TW e TW
2781 TW_001 TW e TW
2782 TW_001 TW e TW
2783 TW_001 TW e TW
2784 TW_001 TW e TW
2785 TW_001 TW e TW
2786 TW_001 TW e TW
2787 TW_001 TW e TW
2788 TW_001 TW e TW
2789 TW_001 TW e TW
2790 TW_001 TW e TW
2791 TW_001 TW e TW
2792 TW_001 TW e TW
2793 TW_001 TW e TW
2794 TW_001 TW e TW
2795 TW_001 TW e TW
2796 TW_001 TW e TW
2797 TW_001 TW e TW
2798 TW_001 TW e TW
2799 TW_001 TW e TW
2800 TW_001 TW e TW
2801 TW_001 TW e TW
2802 TW_001 TW e TW
2803 TW_001 TW e TW
2804 TW_001 TW e TW
2805 TW_001 TW e TW
2806 TW_001 TW e TW
2807 TW_001 TW e TW
2808 TW_001 TW e TW
2809 TW_001 TW e TW
2810 TW_001 TW e TW
2811 TW_001 TW e TW
2812 TW_001 TW e TW
2813 TW_001 TW e TW
2814 TW_001 TW e TW
2815 TW_001 TW e TW
2816 TW_001 TW e TW
2817 TW_001 TW e TW
2818 TW_001 TW e TW
2819 TW_001 TW e TW
2820 TW_001 TW e TW
2821 TW_001 TW e TW
2822 TW_001 TW e TW
2823 TW_001 TW e TW
2824 TW_001 TW e TW
2825 TW_001 TW e TW
2826 TW_001 TW e TW
2827 TW_001 TW e TW
2828 TW_001 TW e TW
2829 TW_001 TW e TW
2830 TW_001 TW e TW
2831 TW_001 TW e TW
2832 TW_001 TW e TW
2833 TW_001 TW e TW
2834 TW_001 TW e TW
2835 TW_001 TW e TW
2836 TW_001 TW e TW
2837 TW_001 TW e TW
2838 TW_001 TW e TW
2839 TW_001 TW e TW
2840 TW_001 TW e TW
2841 TW_001 TW e TW
2842 TW_001 TW e TW
2843 TW_001 TW e TW
2844 TW_001 TW e TW
2845 TW_001 TW e TW
2846 TW_001 TW e TW
2847 TW_001 TW e TW
2848 TW_001 TW e TW
2849 TW_001 TW e TW
2850 TW_001 TW e TW
2851 TW_001 TW e TW
2852 TW_001 TW e TW
2853 TW_001 TW e TW
2854 TW_001 TW e TW
2855 TW_001 TW e TW
2856 TW_001 TW e TW
2857 TW_001 TW e TW
2858 TW_001 TW e TW
2859 TW_001 TW e TW
2860 TW_001 TW e TW
2861 TW_001 TW e TW
2862 TW_001 TW e TW
2863 TW_001 TW e TW
2864 TW_001 TW e TW
2865 TW_001 TW e TW
2866 TW_001 TW e TW
2867 TW_001 TW e TW
2868 TW_001 TW e TW
2869 TW_001 TW e TW
2870 TW_001 TW e TW
2871 TW_001 TW e TW
2872 TW_001 TW e TW
2873 TW_001 TW e TW
2874 TW_001 TW e TW
2875 TW_001 TW e TW
2876 TW_001 TW e TW
2877 TW_001 TW e TW
2878 TW_001 TW e TW
2879 TW_001 TW e TW
2880 TW_001 TW e TW
2881 TW_001 TW e TW
2882 TW_001 TW e TW
2883 TW_001 TW e TW
2884 TW_001 TW e TW
2885 TW_001 TW e TW
2886 TW_001 TW e TW
2887 TW_001 TW e TW
2888 TW_001 TW e TW
2889 TW_001 TW e TW
2890 TW_001 TW e TW
2891 TW_001 TW e TW
2892 TW_001 TW e TW
2893 TW_001 TW e TW
2894 TW_001 TW e TW
2895 TW_001 TW e TW
2896 TW_001 TW e TW
2897 TW_001 TW e TW
2898 TW_001 TW e TW
2899 TW_001 TW e TW
2900 TW_001 TW e TW
2901 TW_001 TW e TW
2902 TW_001 TW e TW
2903 TW_001 TW e TW
2904 TW_001 TW e TW
2905 TW_001 TW e TW
2906 TW_001 TW e TW
2907 TW_001 TW e TW
2908 TW_001 TW e TW
2909 TW_001 TW e TW
2910 TW_001 TW e TW
2911 TW_001 TW e TW
2912 TW_001 TW e TW
2913 TW_001 TW e TW
2914 TW_001 TW e TW
2915 TW_001 TW e TW
2916 TW_001 TW e TW
2917 TW_001 TW e TW
2918 TW_001 TW e TW
2919 TW_001 TW e TW
2920 TW_001 TW e TW
2921 TW_001 TW e TW
2922 TW_001 TW e TW
2923 TW_001 TW e TW
2924 TW_001 TW e TW
2925 TW_001 TW e TW
2926 TW_001 TW e TW
2927 TW_001 TW e TW
2928 TW_001 TW e TW
2929 TW_001 TW e TW
2930 TW_001 TW e TW
2931 TW_001 TW e TW
2932 TW_001 TW e TW
2933 TW_001 TW e TW
2934 TW_001 TW e TW
2935 TW_001 TW e TW
2936 TW_001 TW e TW
2937 TW_001 TW e TW
2938 TW_001 TW e TW
2939 TW_001 TW e TW
2940 TW_001 TW e TW
2941 TW_001 TW e TW
2942 TW_001 TW e TW
2943 TW_001 TW e TW
2944 TW_001 TW e TW
2945 TW_001 TW e TW
2946 TW_001 TW e TW
2947 TW_001 TW e TW
2948 TW_001 TW e TW
2949 TW_001 TW e TW
2950 TW_001 TW e TW
2951 TW_001 TW e TW
2952 TW_001 TW e TW
2953 TW_001 TW e TW
2954 TW_001 TW e TW
2955 TW_001 TW e TW
2956 TW_001 TW e TW
2957 TW_001 TW e TW
2958 TW_001 TW e TW
2959 TW_001 TW e TW
2960 TW_001 TW e TW
2961 TW_001 TW e TW
2962 TW_001 TW e TW
2963 TW_001 TW e TW
2964 TW_001 TW e TW
2965 TW_001 TW e TW
2966 TW_001 TW e TW
2967 TW_001 TW e TW
2968 TW_001 TW e TW
2969 TW_001 TW e TW
2970 TW_001 TW e TW
2971 TW_001 TW e TW
2972 TW_001 TW e TW
2973 TW_001 TW e TW
2974 TW_001 TW e TW
2975 TW_001 TW e TW
2976 TW_001 TW e TW
2977 TW_001 TW e TW
2978 TW_001 TW e TW
2979 TW_001 TW e TW
2980 TW_001 TW e TW
2981 TW_001 TW e TW
2982 TW_001 TW e TW
2983 TW_001 TW e TW
2984 TW_001 TW e TW
2985 TW_001 TW e TW
2986 TW_001 TW e TW
2987 TW_001 TW e TW
2988 TW_001 TW e TW
2989 TW_001 TW e TW
2990 TW_001 TW e TW
2991 TW_001 TW e TW
2992 TW_001 TW e TW
2993 TW_001 TW e TW
2994 TW_001 TW e TW
2995 TW_001 TW e TW
2996 TW_001 TW e TW
2997 TW_001 TW e TW
2998 TW_001 TW e TW
2999 TW_001 TW e TW
